video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"e_Z6upbeYuc","Побег Из КАРТОННОЙ ТЮРЬМЫ Челлендж **2 часть**","2020-08-12T09:00:16Z","UC2tsySbe9TNrI-xh2lximHA","A4","24","2020-08-12T00:00:00Z","Побег Из КАРТОННОЙ ТЮРЬМЫ Челлендж **2 часть**|Побег Из КАРТОННОЙ ТЮРЬМЫ Челлендж 2 часть|Побег Из КАРТОННОЙ ТЮРЬМЫ Челлендж|Побег Из КАРТОННОЙ ТЮРЬМЫ|Побег Из ТЮРЬМЫ|Картонная тюрьма|тюрьма|побег|побег из тюрьмы челлендж|картонная тюрьма|картонный лабиринт|картон|картонный|а4 тюрьма|а4 картонная тюрьма|а4 картон|Челлендж|Влад Бумага|Влад А4|А4","5173063","1052986","29927","63557","https://i.ytimg.com/vi/e_Z6upbeYuc/default.jpg","False","False","Новые кроссовки Reebok Classic Leather Legacy - выбирай свою расцветку по ссылке: https://clck.ru/PyARL*****Покупай новый Мерч А4 «Ламба&Гелик» на сайте - https://a4shop.ruМоя НОВАЯ ИГРА «А4 - Убеги от хейтеров» по ссылке - https://runawaychallenge.onelink.me/PmE5/b4c196deКанал ГЛЕНТА - https://bit.ly/2Gwxge4Качай МОЁ приложение «А4 Головоломки» по ссылке - https://a4logic.by/goКачай еще одно МОЁ приложение “А4 Колесо фортуны” по ссылке - https://a4roulette.onelink.me/v63S/go *****В этом ролике мы оказались в ТЮРЬМЕ которая защищена еще лучше и нам предстоит из нее выбраться !!! Но чтобы выйти на свободу, нам пришлось пробраться через различные картонные комнаты и коридоры решая головоломки !!! Мы устроили настоящий ЭПИЧНЫЙ ПОБЕГ ИЗ КАРТОННОЙ ТЮРЬМЫ !!!Этот ролик получился ОЧЕНЬ ИНТЕРЕСНЫМ и ВЕСЕЛЫМ !!! Смотри ДО КОНЦА и поддержи нас ЛАЙКОМ !!!*****● Instagram - https://www.instagram.com/a4omgПОДПИСЫВАЙСЯ ЧТОБЫ УВЕЛИЧИТЬ МОЮ САМООЦЕНКУ !) ▶️ РЕКЛАМА, СОТРУДНИЧЕСТВО: a4a4a4a4pr@gmail.com▶️ПРОШЛОЕ ВИДЕО - https://youtu.be/LvUZtzK0hA4● Моя партнерская сеть MediaCube :  http://bit.ly/A4_mcn● Instagram - https://www.instagram.com/a4omg● VKontakte: https://vk.com/id240651878● Паблик VK : https://vk.com/a4_tv● TikTok - https://vm.tiktok.com/qwHt6j/"
"X5j69JMlbwM","DAVA & Филипп Киркоров – РОЛЕКС (Премьера клипа 2020)","2020-08-12T09:00:10Z","UCbh7BxJWCMnWLwJ-traa6Wg","DAVA","22","2020-08-12T00:00:00Z","РОЛЕКС|DAVA|Киркоров|2020|музыка в машину|музыка|премьера|new music|music 2020|премьера клипа|песня|песни|car music|клипы|music|songs|new song|songs 2020|new song 2020|new songs","636749","58770","28133","5051","https://i.ytimg.com/vi/X5j69JMlbwM/default.jpg","False","False","#Dava #ФилиппКиркоров #Ролекс #Music С огромным волнением и гордостью представляю вам нашу совместную работу с Филиппом Киркоровым. Лучший клип 2020 года - DAVA ft. Филипп Киркоров - Ролекс! Проделана огромная работа, и результат превзошел все мои ожидания. Лучшая музыка, лучший клип! Филипп, в совершенно новом крутом образе, залетел в новую школу и показал всем, кто тут Король!Жду ваших комментариев!Слушай РОЛЕКС:Apple Music - https://band.link/dava_fk_rolexVK - http://bit.ly/2PIqGFZСпасибо лучшей команде за работу:Production: @magfilmshowDirector: @alexey_k_golubev Producers: @maryved, @alex.zheltukhin1AD: @agromkovaDOP: @zenkovichantonArt Direction: @muratovamStyle: @darieturova, @arsenairapetovEdit&CG: @tetievskiyColor: @orelcolorза крутые грилзы спасибо: https://instagram.com/smilestudio__ss?igshid=189m8ohc00swz"
"FzJjlIzZlVc","Как Я ЧУТЬ НЕ УМЕР 2 (анимация)","2020-08-12T10:00:02Z","UCLNrn6a4Co8D6H7jRZtNPcA","X2DED","1","2020-08-12T00:00:00Z","как я чуть не умер|чуть не умер|история из жизни|как я чуть не умер анимация|как я чуть не умер 2|анимация|x2ded|повезло|канализация|аниме|чуть не погиб|чуть не умер в канализации|чуть не утонул|чуть не захлебнулся|сорвало дно|мои истории|на реальных событиях|истории с кентом|мои истории из жизни|икс2дед|икс два дед|смешные истории|случай из жизни|моя история аниме","359904","45025","438","2793","https://i.ytimg.com/vi/FzJjlIzZlVc/default.jpg","False","False","Это история анимация о том как я чуть не умер , любил же я находить всякие приключения. Здесь чуть не умер и я и кент.Моя группа ВК        https://vk.com/x2dedМоя страница ВК   https://vk.com/vxtudedМой Инстаграм      https://www.instagram.com/X2DED/Discord                      https://discord.gg/Gx2drzu#анимация#канализация#чутьнеумер"
"oD3FOzQDuy0","ВЫРВАЛАСЬ и УЛЕТЕЛА!!! / ТУРИЗМ 2020","2020-08-12T09:00:50Z","UCC83eap-hc6uFQHRJ2F2LNg","TheKateClapp","22","2020-08-12T00:00:00Z","катя|клэп|катюша|kate|clapp|детское|школа|смешное|видео|haul|тренды|для детей|стиль|клэпп|катюшка|vlog|влог|пупы|пуп|нарезка|лол|funny|детям|топ|подборка|смешных|моментов|в школу|youtube|kawaii|cute|отношения|с кем встречается|style|мода|мемы|изучение|игра|kpop|k-pop|к поп|кпоп|щенки|беременность|дома|новый|как найти|неделя|влогов|tiktok|tik tok|тикток|тик ток|лучшее|карантин|аэрофлот|рецепт|туризм|2020|новости|границы|когда откроют|открыли|виза|самолет|spa|спа","355978","64073","585","2771","https://i.ytimg.com/vi/oD3FOzQDuy0/default.jpg","False","False","Вырвалась из КАРАНТИНА! Лучшее, что случилось за 2020й год! #staycationСегодня в ролике поделюсь советами и секретами, как отдохнуть этим летом без вреда и с ОРОМ на весь дом! Просьба пристегнуть ремни безопасности, капитан предупреждает, что впереди будет ШИЗА!Рецепты, D.I.Y. и просто моральная помощь всем, кто думал, что потерял это лето! :)Все продукты линейки SOS Aussie можно приобрести тут: https://clc.to/aussie_wbINSTAGRAM http://instagram.com/kateclappTIKTOK kateclappofficial ASKFM http://bit.ly/ASK_Kate_ClappTWITTER http://twitter.com/kate_clappFACEBOOK https://www.facebook.com/kateclappfansVKONTAKTE http://vkontakte.ru/kate_clappСпасибо за просмотр! :PХорошего дня!"
"26gteilUAuQ","Полный контакт / Соловьёв LIVE / 12 августа 2020 года","2020-08-12T08:43:30Z","UCQ4YOFsXjG9eXWZ6uLj2t2A","Соловьёв LIVE","25","2020-08-12T00:00:00Z","Соловьев|Владимир Соловьев|Соловьев live|soloviev live|вечер с владимиром соловьевым|соловьев трансляция|протесты в белоруссии|митинги в белоруссии|белоруссия выборы протесты аресты|задержание россиян в белоруссии|выборы в белорусии|лукашенко|выборы в белоруссии|выборы|тихановская|минск|итоги выборов|беларусь выборы|выборы в беларуси 2020|выборы 2020 беларусь|итоги выборов беларусь|беларусь выборы 2020|беларусь выборы итоги|итоги выборов белоруссия|беларусь","428221","19329","5126","1034","https://i.ytimg.com/vi/26gteilUAuQ/default.jpg","False","False","🌞 Доброе утро!📻 Устанавливаем «Полный контакт»! Владимир Соловьёв и самые уважаемые эксперты страны на протяжении четырёх часов! Присоединяйтесь!00:00 - Завтра для белорусов не будет таким, как вчера48:00 - Либерализм – это политическая саранча1:44:44 - У протестов в Хабаровске и Белоруссии – общие корни2:44:49 - Куда ведёт белорусский протест? 📻 Слушайте на http://radiovesti.ru☎ Звоните по телефону +7 495 232-15-59📱 Пишите в WhatsApp +7 903 170-63-63📺 Подписывайтесь на YouTube-канал — http://soloviev.liveЧитай нас на Telegram: https://teleg.one/SolovievLiveЧитай нас в Twitter https://twitter.com/VRSolovievЧитай нас в Instagram https://www.instagram.com/vrsolovievЧитай нас в VK https://vk.com/solovievlive"
"szS499UV9kw","ЕСЛИ ТЫ УВИДИШЬ ПРИЗРАК ДОМА ТО СРАЗУ БЕГИ ! МИСТИЧЕСКИЙ КВЕСТ","2020-08-12T07:00:15Z","UCEN5iM5rjQtl-YsR_evcrXA","АлоЯ Вера","24","2020-08-12T00:00:00Z","мистический квест|квест|алоя вера|алое вера|саша аморал|мистика|если ты увидишь|если ты увидел|призрак|дом с призраками|беги","249438","17533","1132","3309","https://i.ytimg.com/vi/szS499UV9kw/default.jpg","False","False","СЛЕДУЮЩЕЕ ВИДЕО - https://youtu.be/9v6lANyHbesПРЕДЫДУЩЕЕ ВИДЕО - https://youtu.be/_QCLqdnIXxAСтаньте спонсором канала, и вы получите доступ к эксклюзивным бонусам. Подробнее:https://www.youtube.com/channel/UCEN5iM5rjQtl-YsR_evcrXA/join
Именно так можно описать события происходящие обычным осенним вечером у меня дома. Пойти на такой риск меня вынудил Мистический Квест, или люди в масках как они сами себя называют. Мистический квест это таинственная организация, имеющая офисы и сотрудников по всему миру. Они продают свой в квест в даркнете. Если ты начал участие в мистическом квесте, то пути назад уже нет. Ну или мы пока еще не нашли этот путь. Я и мой парень Саша Аморал, купили мистический квест в даркнете за 250 тысяч рублей. И с тех пор наша жизнь кардинально изменилась. Нам приходится выполнять задания от человека в маске, разгадывать загадки, спасаться от погони, проводить различные ритуалы, сталкиваться с мистикой и паранормальными явлениями. Также мы сталкиваемся с такими загадочными вещами, как вуду магия, живые игрушки и прочие необъяснимые явления. В таких ситуациях мы ставим скрытые камеры, чтобы наши зрители могли увидеть всю мистику, призраков, демонов и людей в масках. При этом все события происходят по всему земному шару. Никто не знает, что ждет нас впереди.. 


Мистический квест все серии:  https://goo.gl/s9zgaj
Инстаграм АлоЯ Вера : https://goo.gl/tTXyhq 

Для коммерческих предложений : aloyavera@wildjam.ru


Приятного просмотра!  
Подписывайся, чтобы не пропустить ничего интересного
Увидимся в новых видео!

Ссылка на это видео: https://youtu.be/szS499UV9kw"
"J9ML-ksscvc","Как снимали: Mia Boyka и Егор Шип - Пикачу","2020-08-11T11:10:37Z","UC9rUnYrza0heXpO011zNDfQ","ОЛЕЖЭ","23","2020-08-12T00:00:00Z","как снимали пикачу|как снимали пикачу егор шип|как снимали егор шип пикачу|как снимали клип егор шип пикачу|как снимали mia boyka & егор шип - пикачу|как снимали миа бойка|как снимали пикачу миа бойка|как снимали пикачу миа бойка и егор шип|как снимали пикачу олеже|как снимали пикачу олежэ|олежэ как снимали пикачу|пикачу как снимали олеже|олеже пикачу|пикачу как снимали|пикачу как снимали клип|пикачу как снимали егор шип|миа бойка пикачу как снимали","1168460","56981","4148","2985","https://i.ytimg.com/vi/J9ML-ksscvc/default.jpg","False","False","Как снимали клип Mia Boyka и Егор Шип - ПикачуОригинальная песня и клип: https://youtu.be/zMd_PxpF0UgВ ролике использованы кадры фильма Детектив Пикачу: https://youtu.be/QwJkaue_5C0Все серии Как снимали здесь: https://www.youtube.com/playlist?list=PL1sqWHjS6_xpshdAHXXj4hjkcWjkoHB3tСотрудничество: olezhe@mediacube.inЕсли понравилось - поделитесь этим видео с друзьями и подписывайтесь на канал!#олеже"
"SLPs3oSZCPQ","D3 BMW M8","2020-08-12T09:51:25Z","UCv2hYhRYO8Fmbs5mUemz2oQ","smotraTV","2","2020-08-12T00:00:00Z","давидыч|смотра|smotra|эрик давидыч|d3|тест драйв от давидыча|d3 давидыч|davidich|смотра тв|д3 давидыч|eric davidich|смотра ру|the e.n.d.|THE END|д3|давыдыч|давидыч тест драйв|smotra tv|bmw|m8|coupe|Bmw m8|drift|drag","372282","29002","8379","1637","https://i.ytimg.com/vi/SLPs3oSZCPQ/default.jpg","False","False","Выиграй призы от Давидыча и LetyShops:1. Зарегистрируйся в LetyShops: https://letyshops.app.link/SmotraTV  и обязательно активируй свой аккаунт (подтверди электронную почту). Если регистрировался и активировал аккаунт ранее, делать это заново не нужно.2. Заполни краткую форму: https://forms.gle/1mvgUoCLs5XAP48Q8 Внимание! Заполняй форму только один раз, дубли будут удаляться. Конкурс действителен по всей территории СНГ и Украины. Итоги подведем в течении месяца, следите за каналом и инстаграмом Эрика.https://heliport-moscow.ru+7 (495) 77-000-77 +7 (800) 551-77-96Экскурсии, Продажа,Обучение,Хранение, и много других услуг.По вопросу сотрудничества: Моника +79218070123

Инстаграм: https://www.instagram.com/eric_davidich/
Инстаграм (лайв): https://www.instagram.com/davidich.life/
ВК: https://vk.com/davidich1981
ВК (смотра.ру): https://vk.com/smotraofficial"
"ap8bsb6ck78","Протесты в Беларуси от первого лица / Редакция","2020-08-11T15:16:35Z","UC1eFXmJNkjITxPFWTy6RsWg","Редакция","22","2020-08-12T00:00:00Z","редакция|пивоваров|алексей пивоваров|беларусь первый день после выборов|беларусь новости|выборы беларуси|выборы минск 2020|тихановская интервью|тихановская выборы|протесты в беларусии|беларусь протесты","1508608","84728","4510","11990","https://i.ytimg.com/vi/ap8bsb6ck78/default.jpg","False","False","Уже который день все мы следим за тем, что происходит в Беларуси. Сначала — за выборами, затем — за протестами, которые власть пытается подавить с показной жестокостью.Мы предлагаем вам посмотреть на то, что происходит в Беларуси, глазами нашего коллеги Алеся Залевского. Внутри — эксклюзивное интервью Светланы Тихановской, которое она дала нам незадолго до выборов.Станьте спонсором «Редакции»:https://www.youtube.com/channel/UC1eFXmJNkjITxPFWTy6RsWg/joinМерч «Редакции»: https://mamcupy.com/catalog/redaktsiya/Подписывайтесь на наши социальные сети:Телеграм-канал «Редакции»:https://t.me/redakciya_channelИнстаграм Алексея: https://www.instagram.com/pivo_varovРедакция в «ВК»:https://vk.com/redakciya_pivovarovaКанал «Редакции» в вайбере: https://vb.me/redakcia_ytТвиттер Алексея: https://twitter.com/pivo_varov Редакция в фейсбуке:https://www.facebook.com/pivovarov.redОдноклассники:https://ok.ru/redakciyaНаш блог в «Дзене»:https://zen.yandex.ru/redakciyaСотрудничество и идеи:info@redakciya.comПо вопросам рекламы: newsroom@blogo-sphere.comПриложение «Редакции» в AppStore:https://clck.ru/MXaE9Приложение «Редакции» в Google Play:https://clck.ru/MXaFL#Редакция #ЖывеБеларус"
"7casLyVjv1I","Я ВЕРНУЛСЯ В 1й КЛАСС НА ДЕНЬ","2020-08-11T11:14:26Z","UCM44x9uWlx__9M9Y2IFhxzQ","HiMan","24","2020-08-12T00:00:00Z","школа|один день|день|один день в школе|отучился|1ый класс|Я ВЕРНУЛСЯ В 1й КЛАСС НА ДЕНЬ|челлендж|соревнование|24 часа|преподаватели|интересное видео|ученики против|ученики против учителей|хаймен|химан|himan","3212662","395568","8817","26083","https://i.ytimg.com/vi/7casLyVjv1I/default.jpg","False","False","Буду рад твоей подписке(мой канал)! ☛ https://vk.cc/9gpGxv ☚❶ МОЙ ДРУГ ☛ https://goo.gl/XSsHxs ☚❷ INSTAGRAM ☛ https://goo.gl/mnv4ZZ ☚Стать спонсором : https://www.youtube.com/channel/UCM44x9uWlx__9M9Y2IFhxzQ/joinПривет, суть видео такова. Я позвал 9 УЧАСТНИКОВ и 11 УЧЕНИКОВ с 1го по 11 класс и устроил между ними соревнование. Если УЧАСТНИК напишет контрольную работу лучше или НА УРОВНЕ ученика, то он проходит в следующий класс, а если УЧАСТНИК напишет хуже УЧЕНИКА, то он отчисляется из класса и наказывается шариками с водой. :) Короче говоря Я ВЕРНУЛСЯ В 1й КЛАСС НА ДЕНЬ"
